time,id,x,y
10,1,2.8929343223571777,-5.311707973480225
10,2,-0.6845701932907104,-2.5348429679870605
20,1,2.858741283416748,-5.327022075653076
20,2,-0.5428311824798584,-2.668623447418213
30,1,2.6074328422546387,-5.167280197143555
30,2,-0.46414995193481445,-2.7216060161590576
40,1,2.596714973449707,-5.115927696228027
40,2,-0.35244834423065186,-2.8185813426971436
50,1,2.454148769378662,-4.984291076660156
50,2,-0.23693621158599854,-2.9157865047454834
60,1,2.1032745838165283,-4.784444332122803
60,2,-0.11829614639282227,-3.007391929626465
70,1,1.9524520635604858,-4.661931991577148
70,2,-0.0018750429153442383,-3.0923960208892822
80,1,1.7328687906265259,-4.459558963775635
80,2,0.11096763610839844,-3.1723439693450928
90,1,1.5737522840499878,-4.444612979888916
90,2,0.22360718250274658,-3.2518081665039062
100,1,1.3079121112823486,-4.486015319824219
100,2,0.3254249095916748,-3.3248801231384277
110,1,1.176862359046936,-4.482883453369141
110,2,0.4224323034286499,-3.389889717102051
120,1,0.9701995253562927,-4.44413948059082
120,2,0.5316159725189209,-3.4658215045928955
130,1,0.49487602710723877,-4.308197975158691
130,2,0.6453241109848022,-3.5426743030548096
140,1,0.27778810262680054,-4.233349323272705
140,2,0.7471709251403809,-3.6142029762268066
150,1,0.12464812397956848,-4.1362690925598145
150,2,0.8465369939804077,-3.679306983947754
160,1,-0.029979199171066284,-4.00408935546875
160,2,0.9419426918029785,-3.7448387145996094
170,1,-0.2002500295639038,-3.8788583278656006
170,2,1.0506300926208496,-3.828033208847046
180,1,-0.45209938287734985,-3.736104965209961
180,2,1.1446194648742676,-3.8976635932922363
190,1,-0.650259256362915,-3.632770299911499
190,2,1.25804603099823,-3.983167886734009
200,1,-0.8791681528091431,-3.4292306900024414
200,2,1.3721325397491455,-4.068564414978027
210,1,-1.056857705116272,-3.2877492904663086
210,2,1.4857807159423828,-4.15354585647583
220,1,-1.3908652067184448,-3.1778440475463867
220,2,1.5957685708999634,-4.233850479125977
230,1,-1.5294922590255737,-3.149071455001831
230,2,1.6947021484375,-4.3067626953125
240,1,-1.7258371114730835,-3.03610897064209
240,2,1.802174687385559,-4.385955810546875
250,1,-1.870602011680603,-2.9919910430908203
250,2,1.909985899925232,-4.464179992675781
260,1,-2.0488638877868652,-3.103095054626465
260,2,2.010180950164795,-4.537807941436768
270,1,-2.115485668182373,-3.173095226287842
270,2,2.1052937507629395,-4.605624675750732
280,1,-2.115485668182373,-3.173095226287842
280,2,2.2202374935150146,-4.692007064819336
290,1,-2.115485668182373,-3.173095226287842
290,2,2.3105435371398926,-4.75592565536499
300,1,-2.115485668182373,-3.173095226287842
