time,id,x,y
10,1,-1.5733047723770142,-1.5189077854156494
10,2,2.6074037551879883,-1.0042328834533691
20,1,-1.542055368423462,-1.497329831123352
20,2,2.5635128021240234,-1.0117285251617432
30,1,-1.1929574012756348,-1.2797958850860596
30,2,2.479548692703247,-1.0179774761199951
40,1,-1.4404867887496948,-1.4797942638397217
40,2,2.3462343215942383,-1.0307745933532715
50,1,-1.2388675212860107,-1.4606705904006958
50,2,2.201759099960327,-1.058929443359375
60,1,-0.9107396602630615,-1.3356022834777832
60,2,2.114147901535034,-1.091662049293518
70,1,-0.8856512308120728,-1.385668396949768
70,2,2.040220260620117,-1.0979530811309814
80,1,-0.6751174926757812,-1.3969829082489014
80,2,1.9366099834442139,-1.0710903406143188
90,1,-0.5240799188613892,-1.413094162940979
90,2,1.8343394994735718,-1.0371322631835938
100,1,-0.2634599506855011,-1.4041423797607422
100,2,1.7106496095657349,-0.9909775257110596
110,1,-0.06695631146430969,-1.432528018951416
110,2,1.596466302871704,-0.9495376348495483
120,1,0.10617884993553162,-1.4896697998046875
120,2,1.4872053861618042,-0.9086222648620605
130,1,0.3258380591869354,-1.5586295127868652
130,2,1.3527272939682007,-0.8562972545623779
140,1,0.5289393663406372,-1.5818723440170288
140,2,1.1866669654846191,-0.7923189401626587
150,1,0.7126674652099609,-1.5897305011749268
150,2,1.042956829071045,-0.7602093815803528
160,1,0.8397741317749023,-1.5952093601226807
160,2,0.9064935445785522,-0.741698682308197
170,1,0.9855642318725586,-1.5829722881317139
170,2,0.7556041479110718,-0.7343518733978271
180,1,1.130584716796875,-1.527494192123413
180,2,0.6219091415405273,-0.7371808290481567
190,1,1.263329267501831,-1.4779174327850342
190,2,0.4883709251880646,-0.7510050535202026
200,1,1.4416104555130005,-1.4139227867126465
200,2,0.34709909558296204,-0.7709065079689026
210,1,1.6067267656326294,-1.3396453857421875
210,2,0.22022399306297302,-0.7904297113418579
220,1,1.7574580907821655,-1.2215327024459839
220,2,0.09999993443489075,-0.8121287822723389
230,1,1.9348963499069214,-1.0949591398239136
230,2,-0.021410435438156128,-0.8314005136489868
240,1,2.1396358013153076,-1.0118107795715332
240,2,-0.1417430341243744,-0.8536949157714844
250,1,2.378584384918213,-0.9102199077606201
250,2,-0.25711384415626526,-0.8706910014152527
260,1,2.652125120162964,-0.7927742600440979
260,2,-0.3969065845012665,-0.895092248916626
270,1,2.893143653869629,-0.7407749891281128
270,2,-0.5359616279602051,-0.9189290404319763
280,1,3.175549030303955,-0.7737109661102295
280,2,-0.6756396293640137,-0.9426737427711487
290,1,3.3721561431884766,-0.7636190056800842
290,2,-0.8080896139144897,-0.9651520848274231
300,1,3.3721561431884766,-0.7636190056800842
300,2,-0.9561535120010376,-0.991223931312561
310,1,3.3721561431884766,-0.7636190056800842
310,2,-1.0849162340164185,-1.0167275667190552
320,1,3.3721561431884766,-0.7636190056800842
320,2,-1.2253227233886719,-1.0403074026107788
330,1,3.3721561431884766,-0.7636190056800842
330,2,-1.3533216714859009,-1.0631412267684937
340,1,3.3721561431884766,-0.7636190056800842
340,2,-1.4703264236450195,-1.0876976251602173
350,1,3.3721561431884766,-0.7636190056800842
350,2,-1.5388413667678833,-1.096787691116333
360,1,3.3721561431884766,-0.7636190056800842
360,2,-1.5432947874069214,-1.0982215404510498
370,1,3.3721561431884766,-0.7636190056800842
370,2,-1.5427733659744263,-1.0978432893753052
380,1,3.3721561431884766,-0.7636190056800842
380,2,-1.5408087968826294,-1.0969699621200562
390,1,3.3721561431884766,-0.7636190056800842
390,2,-1.539290428161621,-1.0963271856307983
400,1,3.3721561431884766,-0.7636190056800842
400,2,-1.5391124486923218,-1.0962954759597778
410,1,3.3721561431884766,-0.7636190056800842
410,2,-1.5381430387496948,-1.096372127532959
420,1,3.3721561431884766,-0.7636190056800842
420,2,-1.5290650129318237,-1.10007643699646
