time,id,x,y
10,1,2.7287559509277344,-5.26512336730957
10,2,-0.6908955574035645,-2.5834522247314453
20,1,2.7120413780212402,-5.278702735900879
20,2,-0.6499067544937134,-2.6116273403167725
30,1,2.669858455657959,-5.2759809494018555
30,2,-0.5579308271408081,-2.6998114585876465
40,1,2.5792503356933594,-5.178398609161377
40,2,-0.44682776927948,-2.784363031387329
50,1,2.435084342956543,-5.010277271270752
50,2,-0.3458290100097656,-2.8629894256591797
60,1,2.327065944671631,-4.843730926513672
60,2,-0.22690165042877197,-2.949946165084839
70,1,2.104989528656006,-4.627854347229004
70,2,-0.11088204383850098,-3.0294618606567383
80,1,2.007988452911377,-4.471630573272705
80,2,0.00839853286743164,-3.1107115745544434
90,1,1.9217759370803833,-4.189144134521484
90,2,0.12716567516326904,-3.191384792327881
100,1,1.8873594999313354,-4.031767845153809
100,2,0.24517309665679932,-3.271428108215332
110,1,1.7443504333496094,-3.8023362159729004
110,2,0.36213433742523193,-3.3495335578918457
120,1,1.603710412979126,-3.5776214599609375
120,2,0.4799090623855591,-3.4278206825256348
130,1,1.519394874572754,-3.368713140487671
130,2,0.5942624807357788,-3.499953269958496
140,1,1.4538570642471313,-3.1522672176361084
140,2,0.703371524810791,-3.576653242111206
150,1,1.3568631410598755,-2.9760806560516357
150,2,0.8044924736022949,-3.647414445877075
160,1,1.2707780599594116,-2.7280304431915283
160,2,0.9007493257522583,-3.7149386405944824
170,1,1.2954436540603638,-2.4690260887145996
170,2,1.0143176317214966,-3.7957754135131836
180,1,1.4138554334640503,-2.1624321937561035
180,2,1.1281874179840088,-3.878206491470337
190,1,1.550749659538269,-1.9788470268249512
190,2,1.2430152893066406,-3.9603781700134277
200,1,1.679813265800476,-1.697427749633789
200,2,1.357608675956726,-4.0404438972473145
210,1,1.8003133535385132,-1.4752650260925293
210,2,1.4741637706756592,-4.123436450958252
220,1,1.9971007108688354,-1.279442310333252
220,2,1.5899609327316284,-4.205569267272949
230,1,2.128817081451416,-1.149240493774414
230,2,1.7049754858016968,-4.286721706390381
240,1,2.1990413665771484,-0.9465897083282471
240,2,1.8174396753311157,-4.364081859588623
250,1,2.2573351860046387,-0.8210535049438477
250,2,1.9270485639572144,-4.440672874450684
260,1,2.2749180793762207,-0.8311066627502441
260,2,2.034101963043213,-4.515326023101807
270,1,2.3277511596679688,-0.8035883903503418
270,2,2.135554552078247,-4.585851669311523
280,1,2.416126251220703,-0.7995734214782715
280,2,2.2563843727111816,-4.674582004547119
290,1,2.4514942169189453,-0.7996182441711426
290,2,2.3705334663391113,-4.753859996795654
300,1,2.4514942169189453,-0.7996182441711426
300,2,2.496208667755127,-4.840775966644287
310,1,2.4514942169189453,-0.7996182441711426
310,2,2.618354320526123,-4.924677848815918
320,1,2.4514942169189453,-0.7996182441711426
320,2,2.733400344848633,-5.006460666656494
330,1,2.4514942169189453,-0.7996182441711426
330,2,2.848825454711914,-5.0856757164001465
340,1,2.4514942169189453,-0.7996182441711426
340,2,2.9625892639160156,-5.165408134460449
