time,id,x,y
10,1,-1.9200247526168823,-1.6530689001083374
10,2,2.6475930213928223,-0.9491533637046814
20,1,-1.9217623472213745,-1.6387414932250977
20,2,2.5826311111450195,-0.9626035690307617
30,1,-1.8008836507797241,-1.578025221824646
30,2,2.4456329345703125,-0.9739964604377747
40,1,-1.757851481437683,-1.5691300630569458
40,2,2.2952733039855957,-0.9991531372070312
50,1,-1.757851481437683,-1.5691300630569458
50,2,2.165203332901001,-1.0207206010818481
60,1,-1.4078130722045898,-1.5369395017623901
60,2,2.0211124420166016,-1.0365849733352661
70,1,-1.1517349481582642,-1.4407869577407837
70,2,1.8850032091140747,-1.0569016933441162
80,1,-0.9234859943389893,-1.428971767425537
80,2,1.743693470954895,-1.0736628770828247
90,1,-0.6897523403167725,-1.4433495998382568
90,2,1.605488657951355,-1.0938721895217896
100,1,-0.393049031496048,-1.5081191062927246
100,2,1.465592861175537,-1.1093577146530151
110,1,-0.21332243084907532,-1.6252703666687012
110,2,1.328275203704834,-1.1294593811035156
120,1,-0.04608181118965149,-1.7746388912200928
120,2,1.202674150466919,-1.146741271018982
130,1,0.06749805808067322,-1.8308660984039307
130,2,1.0837055444717407,-1.1624956130981445
140,1,0.22240564227104187,-1.8910908699035645
140,2,0.9522236585617065,-1.1844053268432617
150,1,0.3229336440563202,-1.9025946855545044
150,2,0.8344782590866089,-1.1962788105010986
160,1,0.5220236778259277,-1.927039384841919
160,2,0.7217047214508057,-1.2113401889801025
170,1,0.7178791761398315,-1.937730312347412
170,2,0.5866924524307251,-1.2227486371994019
180,1,0.9442344903945923,-1.9767286777496338
180,2,0.44856974482536316,-1.2372266054153442
190,1,1.0845221281051636,-2.0922765731811523
190,2,0.2901807725429535,-1.2494069337844849
200,1,1.204874873161316,-2.297222852706909
200,2,0.14733347296714783,-1.2688817977905273
210,1,1.356247901916504,-2.480849504470825
210,2,0.012622445821762085,-1.2920799255371094
220,1,1.4491031169891357,-2.699157953262329
220,2,-0.125040203332901,-1.3144288063049316
230,1,1.4142316579818726,-2.829319715499878
230,2,-0.26371851563453674,-1.3336775302886963
240,1,1.4356683492660522,-3.018350839614868
240,2,-0.40321019291877747,-1.3559918403625488
250,1,1.5248113870620728,-3.183980703353882
250,2,-0.5419765710830688,-1.3785239458084106
260,1,1.585384726524353,-3.3326151371002197
260,2,-0.6792024374008179,-1.4002445936203003
270,1,1.5590814352035522,-3.52608323097229
270,2,-0.813244104385376,-1.4224281311035156
280,1,1.5576814413070679,-3.709235906600952
280,2,-0.9547779560089111,-1.4458928108215332
290,1,1.6425954103469849,-3.7996928691864014
290,2,-1.1007318496704102,-1.4736969470977783
300,1,1.6639779806137085,-3.857701539993286
300,2,-1.249632477760315,-1.4985730648040771
310,1,1.5778146982192993,-3.910942316055298
310,2,-1.3923249244689941,-1.5254102945327759
320,1,1.5193852186203003,-3.91931414604187
320,2,-1.531491756439209,-1.5485812425613403
330,1,1.484063982963562,-3.8096888065338135
330,2,-1.5528732538223267,-1.5465319156646729
340,1,1.4700344800949097,-3.799941301345825
340,2,-1.4604401588439941,-1.513478398323059
