time,id,x,y
10,1,3.0233850479125977,-5.312728404998779
10,2,-0.6780946254730225,-2.5555825233459473
20,1,3.0219407081604004,-5.333560943603516
20,2,-0.6323025226593018,-2.594512939453125
30,1,2.977254867553711,-5.31136417388916
30,2,-0.5256012678146362,-2.6908721923828125
40,1,2.8023910522460938,-5.1549224853515625
40,2,-0.43738675117492676,-2.767732858657837
50,1,2.628467082977295,-4.960916519165039
50,2,-0.3152775764465332,-2.8525078296661377
60,1,2.2839062213897705,-4.758220195770264
60,2,-0.20280182361602783,-2.927955389022827
70,1,2.07100248336792,-4.598350524902344
70,2,-0.08449888229370117,-3.008537530899048
80,1,1.8626760244369507,-4.3469367027282715
80,2,0.029651165008544922,-3.084017515182495
90,1,1.7287967205047607,-4.09259557723999
90,2,0.1439352035522461,-3.161600351333618
100,1,1.5584064722061157,-3.762676239013672
100,2,0.2586405277252197,-3.2403321266174316
110,1,1.4970608949661255,-3.4510281085968018
110,2,0.3706951141357422,-3.3195812702178955
120,1,1.4791592359542847,-3.295444965362549
120,2,0.4854699373245239,-3.4005913734436035
130,1,1.3730095624923706,-3.1488866806030273
130,2,0.6017069816589355,-3.483470916748047
140,1,1.2085829973220825,-3.007009983062744
140,2,0.7176036834716797,-3.5673484802246094
150,1,1.0681644678115845,-2.904144525527954
150,2,0.8331528902053833,-3.6481471061706543
160,1,0.8316816091537476,-2.7246506214141846
160,2,0.9483033418655396,-3.728524684906006
170,1,0.6156734228134155,-2.6371028423309326
170,2,1.0571233034133911,-3.8048040866851807
180,1,0.39361703395843506,-2.5498735904693604
180,2,1.1512517929077148,-3.870612621307373
190,1,0.2478731870651245,-2.4486920833587646
190,2,1.2447707653045654,-3.940364360809326
200,1,0.011719584465026855,-2.2552740573883057
200,2,1.360619306564331,-4.0272345542907715
210,1,-0.02748692035675049,-2.220942735671997
210,2,1.3886644840240479,-4.048732280731201
220,1,-0.02748692035675049,-2.220942735671997
220,2,1.3886644840240479,-4.048732280731201
230,1,-0.02748692035675049,-2.220942735671997
230,2,1.3886644840240479,-4.048732280731201
240,1,-0.02748692035675049,-2.220942735671997
240,2,1.3886644840240479,-4.048732280731201
250,1,-0.02748692035675049,-2.220942735671997
250,2,1.3886644840240479,-4.048732280731201
260,1,-0.02748692035675049,-2.220942735671997
260,2,1.3886644840240479,-4.048732280731201
270,1,-0.02748692035675049,-2.220942735671997
270,2,1.3886644840240479,-4.048732280731201
280,1,-0.02748692035675049,-2.220942735671997
280,2,1.3886644840240479,-4.048732280731201
290,1,-0.02748692035675049,-2.220942735671997
290,2,1.3886644840240479,-4.048732280731201
