time,id,x,y
10,1,2.752682685852051,-5.199377536773682
10,2,-0.6884881258010864,-2.5573902130126953
20,1,2.7195801734924316,-5.220051288604736
20,2,-0.6175786256790161,-2.61232590675354
30,1,2.6305971145629883,-5.150819301605225
30,2,-0.5191134214401245,-2.6956381797790527
40,1,2.4536476135253906,-4.950827121734619
40,2,-0.41814160346984863,-2.7811007499694824
50,1,2.3103394508361816,-4.783435821533203
50,2,-0.29115116596221924,-2.8877999782562256
60,1,2.1601858139038086,-4.650430679321289
60,2,-0.16123294830322266,-2.965630531311035
70,1,1.9786429405212402,-4.572516918182373
70,2,-0.03610396385192871,-3.019028902053833
80,1,1.9111778736114502,-4.578132152557373
80,2,0.10901749134063721,-3.066920757293701
90,1,1.7354389429092407,-4.551708221435547
90,2,0.25071239471435547,-3.108562469482422
100,1,1.6133579015731812,-4.546004772186279
100,2,0.3885376453399658,-3.1469218730926514
110,1,1.377420425415039,-4.582700252532959
110,2,0.5259250402450562,-3.181926727294922
120,1,1.1686770915985107,-4.6104230880737305
120,2,0.6604745388031006,-3.215637683868408
130,1,0.9972209930419922,-4.530218601226807
130,2,0.7694090604782104,-3.242952346801758
140,1,0.7754310965538025,-4.391932964324951
140,2,0.8854337930679321,-3.287360429763794
150,1,0.6068267226219177,-4.243098735809326
150,2,0.9981286525726318,-3.343130111694336
160,1,0.35751497745513916,-4.0458502769470215
160,2,1.1158473491668701,-3.4040210247039795
170,1,0.20173949003219604,-3.8527965545654297
170,2,1.2305923700332642,-3.4710397720336914
180,1,0.19602787494659424,-3.653064727783203
180,2,1.3451646566390991,-3.5418012142181396
190,1,0.2729853391647339,-3.3909239768981934
190,2,1.4572198390960693,-3.617006301879883
200,1,0.33449697494506836,-3.225580930709839
200,2,1.5584568977355957,-3.6844687461853027
210,1,0.39560043811798096,-3.028550624847412
210,2,1.6595579385757446,-3.7562265396118164
220,1,0.48375189304351807,-2.799947500228882
220,2,1.7537509202957153,-3.8206186294555664
230,1,0.5666490793228149,-2.681424140930176
230,2,1.850797176361084,-3.891843318939209
240,1,0.7086118459701538,-2.5381946563720703
240,2,1.9423478841781616,-3.960665702819824
250,1,0.8696655035018921,-2.4022791385650635
250,2,2.0504422187805176,-4.047350883483887
260,1,0.9722594022750854,-2.329981565475464
260,2,2.159820556640625,-4.131567478179932
270,1,1.0844327211380005,-2.2285056114196777
270,2,2.2615480422973633,-4.2097368240356445
280,1,1.1959925889968872,-2.1060867309570312
280,2,2.350358009338379,-4.272756576538086
290,1,1.2877272367477417,-2.0065743923187256
290,2,2.4604005813598633,-4.352663516998291
300,1,1.4568217992782593,-1.8513386249542236
300,2,2.5661511421203613,-4.426446914672852
310,1,1.5361906290054321,-1.7534279823303223
310,2,2.6745948791503906,-4.5001139640808105
320,1,1.6163519620895386,-1.603438377380371
320,2,2.790681838989258,-4.57746696472168
330,1,1.7130526304244995,-1.4156484603881836
330,2,2.9021291732788086,-4.645791530609131
340,1,1.782357096672058,-1.3221688270568848
340,2,3.0079946517944336,-4.717294692993164
350,1,1.9453123807907104,-1.1538519859313965
350,2,3.1244125366210938,-4.790576457977295
