time,id,x,y
10,1,-1.7124334573745728,-1.4893643856048584
10,2,2.580626964569092,-0.994062066078186
20,1,-1.6615486145019531,-1.457983374595642
20,2,2.545243263244629,-1.0064339637756348
30,1,-1.563731074333191,-1.4611239433288574
30,2,2.452423095703125,-1.000071406364441
40,1,-1.4105887413024902,-1.4697738885879517
40,2,2.285569429397583,-1.0031696557998657
50,1,-1.2694251537322998,-1.4272977113723755
50,2,2.0952250957489014,-1.0244922637939453
60,1,-1.0927610397338867,-1.3674969673156738
60,2,1.9449342489242554,-1.082356333732605
70,1,-0.9847471714019775,-1.3515453338623047
70,2,1.8332469463348389,-1.1366970539093018
80,1,-0.8065669536590576,-1.35931396484375
80,2,1.7146257162094116,-1.2031068801879883
90,1,-0.6950728893280029,-1.324080228805542
100,1,-0.5850319862365723,-1.227908730506897
110,2,1.3807973861694336,-1.4170550107955933
120,2,1.2742334604263306,-1.48867666721344
130,2,1.1855143308639526,-1.5603336095809937
140,2,1.124778151512146,-1.6071325540542603
150,2,1.0338826179504395,-1.6426782608032227
160,2,0.9427111148834229,-1.6705026626586914
170,1,0.5650522708892822,-0.6835587024688721
180,1,0.7870738506317139,-0.6800559163093567
190,1,0.9868695735931396,-0.708233118057251
200,2,0.45271798968315125,-1.7513519525527954
210,1,1.248640775680542,-1.0456198453903198
210,2,0.31683000922203064,-1.7693004608154297
220,1,1.2871780395507812,-1.191005825996399
220,2,0.19397351145744324,-1.78908109664917
230,1,1.3150904178619385,-1.3579816818237305
230,2,0.07216843962669373,-1.8088021278381348
240,1,1.3337794542312622,-1.489740252494812
240,2,-0.05029836297035217,-1.8285114765167236
250,1,1.3061988353729248,-1.669105887413025
250,2,-0.1704215109348297,-1.84995436668396
260,1,1.3014076948165894,-1.8308781385421753
260,2,-0.29357627034187317,-1.869100570678711
270,1,1.3171762228012085,-1.98342764377594
270,2,-0.4149269163608551,-1.8912642002105713
280,1,1.3730491399765015,-2.131962537765503
280,2,-0.5311797857284546,-1.9112423658370972
290,1,1.4048556089401245,-2.3453781604766846
290,2,-0.6627224683761597,-1.9341505765914917
300,1,1.382492184638977,-2.545649290084839
300,2,-0.8057589530944824,-1.9589307308197021
310,1,1.3910977840423584,-2.74674916267395
310,2,-0.9382866621017456,-1.9835461378097534
320,1,1.4006366729736328,-2.9261162281036377
320,2,-1.0841584205627441,-2.012712240219116
330,1,1.4113785028457642,-3.1945641040802
330,2,-1.23514723777771,-2.0405242443084717
340,1,1.4098979234695435,-3.39072585105896
340,2,-1.3750629425048828,-2.070775032043457
350,1,1.5056253671646118,-3.6363351345062256
