time,id,x,y
10,1,-1.8025974035263062,-1.5908174514770508
10,2,2.651674747467041,-1.001638650894165
20,1,-1.8041476011276245,-1.5669726133346558
20,2,2.651674747467041,-1.001638650894165
30,1,-1.8107010126113892,-1.5453355312347412
30,2,2.651674747467041,-1.001638650894165
40,1,-1.7853339910507202,-1.546979546546936
40,2,2.651674747467041,-1.001638650894165
50,1,-1.629598617553711,-1.5538626909255981
50,2,2.581169843673706,-1.0134704113006592
60,1,-1.470085859298706,-1.5561977624893188
60,2,2.4630799293518066,-1.0137598514556885
70,1,-1.4133906364440918,-1.5560301542282104
70,2,2.2639589309692383,-1.0243643522262573
80,1,-1.2209125757217407,-1.505530595779419
80,2,2.1436703205108643,-1.0514575242996216
90,1,-1.069561243057251,-1.4383859634399414
90,2,1.9840710163116455,-1.0738569498062134
100,1,-0.9602476358413696,-1.4379090070724487
100,2,1.801314115524292,-1.1203871965408325
110,1,-0.7621828317642212,-1.4461356401443481
110,2,1.676458477973938,-1.1859995126724243
120,1,-0.6751772165298462,-1.4247146844863892
120,2,1.5609527826309204,-1.2539681196212769
130,1,-0.5725059509277344,-1.3287713527679443
130,2,1.4522881507873535,-1.317945957183838
140,1,-0.44829586148262024,-1.1839594841003418
140,2,1.3424842357635498,-1.383061170578003
150,1,-0.346253901720047,-1.1151620149612427
150,2,1.2405211925506592,-1.446772575378418
160,1,-0.12439665198326111,-1.004153847694397
160,2,1.1278921365737915,-1.5162343978881836
170,1,0.038438886404037476,-0.9316329956054688
170,2,1.0408833026885986,-1.579982042312622
180,1,0.20205911993980408,-0.8064709901809692
180,2,0.9584729671478271,-1.6254181861877441
190,1,0.36351969838142395,-0.67876136302948
190,2,0.8676084280014038,-1.6582231521606445
200,1,0.5407019853591919,-0.6298063397407532
200,2,0.7599197626113892,-1.68526291847229
210,1,0.7667816877365112,-0.5968204140663147
210,2,0.6427687406539917,-1.706494688987732
220,1,0.9595813751220703,-0.5543235540390015
220,2,0.5235843658447266,-1.7294918298721313
230,1,1.1956905126571655,-0.44848668575286865
230,2,0.4017275273799896,-1.7481963634490967
240,1,1.356335163116455,-0.38122743368148804
240,2,0.27825650572776794,-1.76548433303833
250,1,1.5594258308410645,-0.37105798721313477
250,2,0.15580078959465027,-1.7845689058303833
260,1,1.7667485475540161,-0.36685457825660706
260,2,0.033501118421554565,-1.8030325174331665
270,1,1.8907113075256348,-0.3354853391647339
270,2,-0.08020654320716858,-1.8215477466583252
280,1,2.128504514694214,-0.23463454842567444
280,2,-0.2188592255115509,-1.8417761325836182
290,1,2.2795755863189697,-0.1786232888698578
290,2,-0.35765340924263,-1.864375114440918
300,1,2.502058744430542,-0.1563105434179306
300,2,-0.49393847584724426,-1.8854706287384033
310,1,2.656463861465454,-0.1552395224571228
310,2,-0.6129080057144165,-1.9033948183059692
320,1,2.870089292526245,-0.069038026034832
320,2,-0.7490932941436768,-1.9251708984375
330,1,3.014392852783203,0.015047207474708557
330,2,-0.8691563606262207,-1.945674180984497
340,1,3.1133742332458496,0.08098092675209045
340,2,-0.9988933801651001,-1.9693561792373657
350,1,3.304119110107422,0.17022769153118134
350,2,-1.1514261960983276,-1.9951006174087524
360,1,3.3501346111297607,0.3067135810852051
360,2,-1.2987442016601562,-2.0266735553741455
370,1,3.3695507049560547,0.4067508578300476
370,2,-1.4226042032241821,-2.045902729034424
380,1,3.3695507049560547,0.4067508578300476
380,2,-1.415456771850586,-2.0476808547973633
