168.0	0.0	-264.8680419921875	99.04810333251953
168.0	0.0	-264.8680419921875	99.04810333251953
192.0	0.0	-264.8680419921875	99.04810333251953
216.0	0.0	-264.8680419921875	99.0480728149414
216.0	2030.0	-264.50390625	97.76984405517578
216.0	2034.0	-261.6065368652344	101.13383483886719
240.0	0.0	-264.8680419921875	99.04808807373047
240.0	2030.0	-264.1915283203125	98.15992736816406
240.0	2034.0	-261.61529541015625	101.15483093261719
240.0	2036.0	-261.0326232910156	98.42597198486328
264.0	0.0	-264.8680419921875	99.04808807373047
264.0	2030.0	-263.9399108886719	98.5474624633789
264.0	2034.0	-261.6492919921875	101.13006591796875
264.0	2037.0	-266.0188903808594	96.74773406982422
264.0	2036.0	-261.03009033203125	98.41682434082031
288.0	0.0	-264.8680419921875	99.04810333251953
288.0	2030.0	-261.0126953125	98.49070739746094
288.0	2034.0	-261.6454772949219	101.12415313720703
288.0	2037.0	-265.6724548339844	97.04020690917969
312.0	0.0	-264.8680419921875	99.04805755615234
312.0	2030.0	-263.31329345703125	99.2531967163086
312.0	2034.0	-261.64324951171875	101.12804412841797
312.0	2037.0	-265.2596435546875	97.41732025146484
336.0	0.0	-264.8680419921875	99.04808807373047
336.0	2030.0	-263.13690185546875	99.66998291015625
336.0	2034.0	-263.4015808105469	99.99224853515625
336.0	2037.0	-264.9765625	97.84260559082031
336.0	2038.0	-261.02593994140625	98.43531799316406
336.0	2039.0	-266.173828125	96.45246124267578
360.0	0.0	-264.8680419921875	99.04813385009766
360.0	2030.0	-263.2124938964844	100.13731384277344
360.0	2037.0	-264.7261657714844	98.28834533691406
360.0	2038.0	-261.0337829589844	98.4188461303711
360.0	2039.0	-265.7894287109375	96.33843231201172
384.0	0.0	-264.8680725097656	99.04820251464844
384.0	2030.0	-263.20135498046875	100.61986541748047
384.0	2037.0	-261.7278137207031	95.32054138183594
384.0	2039.0	-265.4034118652344	96.20051574707031
384.0	2041.0	-261.5291748046875	101.21322631835938
408.0	0.0	-264.8680725097656	99.04820251464844
408.0	2037.0	-261.0730895996094	98.00048065185547
408.0	2039.0	-264.9895935058594	96.0511245727539
408.0	2041.0	-261.4932556152344	101.19432067871094
432.0	0.0	-264.8680419921875	99.04817199707031
432.0	2037.0	-263.5823059082031	99.44689178466797
432.0	2039.0	-264.4284973144531	95.93756866455078
432.0	2041.0	-263.9479675292969	99.61473846435547
432.0	2043.0	-261.02947998046875	98.4458236694336
456.0	0.0	-264.8680419921875	99.04817199707031
456.0	2037.0	-261.4747314453125	101.38365936279297
456.0	2039.0	-263.96087646484375	95.751220703125
456.0	2043.0	-261.0369567871094	98.42391967773438
480.0	0.0	-264.8680419921875	99.04814147949219
480.0	2039.0	-263.4861145019531	95.60358428955078
480.0	2044.0	-261.3799743652344	101.06537628173828
480.0	2043.0	-261.027099609375	98.42311096191406
504.0	0.0	-264.8680419921875	99.04815673828125
504.0	2039.0	-262.9580383300781	95.36679077148438
504.0	2044.0	-261.435302734375	101.08859252929688
504.0	2043.0	-261.0240478515625	98.4172134399414
504.0	2046.0	-266.2933654785156	96.18365478515625
528.0	0.0	-264.8680419921875	99.04814147949219
528.0	2039.0	-262.537353515625	94.9169692993164
528.0	2044.0	-261.47320556640625	101.09347534179688
528.0	2043.0	-261.0292053222656	98.42245483398438
528.0	2046.0	-266.1338806152344	96.09878540039062
552.0	0.0	-264.8680419921875	99.04810333251953
552.0	2039.0	-262.4462890625	94.72944641113281
552.0	2044.0	-261.4732666015625	101.1167221069336
552.0	2043.0	-261.0330505371094	98.42324829101562
552.0	2046.0	-265.8942565917969	96.00284576416016
576.0	0.0	-264.8680419921875	99.0481185913086
576.0	2039.0	-262.5140380859375	94.69435119628906
576.0	2044.0	-261.4478454589844	101.1133804321289
576.0	2043.0	-261.03961181640625	98.41989135742188
576.0	2046.0	-265.6140441894531	95.887451171875
576.0	2047.0	-266.0373229980469	96.67938995361328
600.0	0.0	-264.8680419921875	99.04814147949219
600.0	2039.0	-262.5845031738281	94.65486145019531
600.0	2044.0	-261.4349670410156	101.10755157470703
600.0	2047.0	-265.60162353515625	96.60635375976562
600.0	2046.0	-265.132080078125	95.69304656982422
600.0	2043.0	-261.02252197265625	98.41425323486328
624.0	0.0	-264.8680419921875	99.04813385009766
624.0	2039.0	-262.66900634765625	94.6097640991211
624.0	2044.0	-261.4256286621094	101.11135864257812
624.0	2047.0	-265.1586608886719	96.49299621582031
624.0	2046.0	-264.69146728515625	95.71931457519531
624.0	2043.0	-261.026611328125	98.4136962890625
648.0	0.0	-264.8680419921875	99.04815673828125
648.0	2044.0	-261.4275207519531	101.10680389404297
648.0	2047.0	-264.7528076171875	96.36304473876953
648.0	2043.0	-261.0282287597656	98.41620635986328
648.0	2048.0	-266.1598815917969	96.68147277832031
672.0	0.0	-264.8680419921875	99.0481185913086
672.0	2044.0	-261.4311828613281	101.1090087890625
672.0	2047.0	-264.1854553222656	96.28306579589844
672.0	2048.0	-265.8251953125	96.50041961669922
672.0	2043.0	-261.0333557128906	98.4214859008789
696.0	0.0	-264.8680419921875	99.0481185913086
696.0	2044.0	-261.43218994140625	101.11063385009766
696.0	2047.0	-263.5767517089844	96.14468383789062
696.0	2048.0	-265.41851806640625	96.38890838623047
696.0	2043.0	-261.02215576171875	98.42131042480469
696.0	2049.0	-266.1646423339844	96.72283172607422
720.0	0.0	-264.8680419921875	99.0481185913086
720.0	2044.0	-261.4263610839844	101.11257934570312
720.0	2047.0	-263.0752868652344	95.9615249633789
720.0	2048.0	-265.0767517089844	96.28841400146484
720.0	2049.0	-266.0411071777344	96.7766342163086
720.0	2043.0	-261.04364013671875	98.41979217529297
744.0	0.0	-264.8680419921875	99.04810333251953
744.0	2044.0	-261.433349609375	101.11254119873047
744.0	2047.0	-262.6266784667969	95.72240447998047
744.0	2048.0	-264.670166015625	96.14127349853516
744.0	2049.0	-265.6953430175781	96.68411254882812
744.0	2051.0	-263.00439453125	95.50721740722656
768.0	0.0	-264.8680419921875	99.04813385009766
768.0	2044.0	-261.4274597167969	101.10665893554688
768.0	2047.0	-262.0980224609375	95.32908630371094
768.0	2048.0	-264.21685791015625	96.0177993774414
768.0	2049.0	-265.3133850097656	96.63221740722656
768.0	2051.0	-262.7446594238281	95.05194854736328
768.0	2052.0	-266.0903015136719	96.84373474121094
792.0	0.0	-264.8680419921875	99.04804229736328
792.0	2044.0	-261.42181396484375	101.10881042480469
792.0	2047.0	-261.96136474609375	95.03731536865234
792.0	2048.0	-263.86956787109375	95.88439178466797
792.0	2049.0	-264.9791259765625	96.5869369506836
792.0	2051.0	-262.61322021484375	94.6355972290039
792.0	2052.0	-265.8379211425781	96.7410659790039
816.0	0.0	-264.8680419921875	99.04795837402344
816.0	2044.0	-261.4389953613281	101.09854125976562
816.0	2047.0	-262.0841979980469	94.95570373535156
816.0	2049.0	-264.5292663574219	96.34353637695312
816.0	2052.0	-265.4808654785156	96.88964080810547
816.0	2054.0	-266.25701904296875	96.7098388671875
816.0	2055.0	-261.0261535644531	98.4164047241211
